ID,RAW,DID_MATCH,EXACT,ADDRESS,X,Y,
2860,"Noatak, AK 99761, , , ",No_Match,,,,,
1539,"6145 NORMAN BRIDGE RD, US. HWY 331, MONTGOMERY, AL 36105, , , ",Match,Non_Exact,"6145 NORMAN BRIDGE RD, MONTGOMERY, AL, 36105",-86.3024509368579,32.2625300020715,L
1538,"1705 TAYLOR RD, MONTGOMERY, AL 36117-3440, , , ",Match,Non_Exact,"1705 TAYLOR RD, MONTGOMERY, AL, 36117",-86.1719055982016,32.3542876599826,L
2869,"809 Pioneer Road, Fairbanks, AK 99707, , , ",Match,Non_Exact,"809 PIONEER RD, FAIRBANKS, AK, 99701",-147.725886694701,64.8462147127556,R
1537,"6825 WARES FERRY RD, MONTGOMERY, AL 36117, , , ",Match,Exact,"6825 WARES FERRY RD, MONTGOMERY, AL, 36117",-86.1878559220697,32.4018700612481,R
2868,"1800 College Road, Fairbanks, AK 99101, , , ",Match,Non_Exact,"1800 COLLEGE RD, FAIRBANKS, AK, 99709",-147.759148697134,64.8635825065651,R
1550,"AL, , , ",No_Match,,,,,
2881,"2371 Bradway Road, North Pole, AK 99705, , , ",Match,Exact,"2371 BRADWAY RD, NORTH POLE, AK, 99705",-147.406686789896,64.8057444884066,R
2880,"1044 Apple Street, Fort Wainwright, AK 99703, , , ",Match,Exact,"1044 APPLE ST, FORT WAINWRIGHT, AK, 99703",-147.610484974993,64.843797928457,L
1547,"696 GEORGIA WASHINGTON RD, PIKE ROAD, AL 36064, , , ",Match,Exact,"696 GEORGIA WASHINGTON RD, PIKE ROAD, AL, 36064",-86.1013757037604,32.3544759679188,L
2878,"250 Third Street, Suite 6, Fairbanks, AK 99701, , , ",Match,Exact,"250 3RD ST, FAIRBANKS, AK, 99701",-147.703696624537,64.8478659845154,L
1546,"4428 WALLAHATCHIE RD, PIKE ROAD, AL 36064, , , ",Match,Exact,"4428 WALLAHATCHIE RD, PIKE ROAD, AL, 36064",-86.0472840712887,32.3113269890414,R
2877,"771 Badger Road, Fairbanks, AK 99711, , , ",Match,Non_Exact,"771 BADGER RD, FAIRBANKS, AK, 99705",-147.56796563015,64.8175760908555,R
1545,"393 MOORE RD, RAMER, AL 36069, , , ",Match,Exact,"393 MOORE RD, RAMER, AL, 36069",-86.060947335823,32.0647340528731,R
2876,"2300 Airport Way, Fairbanks, AK 99707, , , ",Match,Non_Exact,"2300 AIRPORT WAY, FAIRBANKS, AK, 99709",-147.772798055514,64.8368344481708,R
1544,"8898 HWY 94, RAMER, AL 36069, , , ",Match,Exact,"8898 STATE RTE 94, RAMER, AL, 36069",-86.1661574649145,32.0371017039697,L
2875,"2400 Rickert Street, Fairbanks, AK 99707, , , ",Match,Non_Exact,"2400 RICKERT ST, FAIRBANKS, AK, 99701",-147.718770604758,64.8251775415477,L
1543,"6453 MT ZION RD, RAMER, AL 36069, , , ",No_Match,,,,,
2874,"1255 Airport Way, Fairbanks, AK 99707, , , ",Match,Non_Exact,"1255 AIRPORT WAY, FAIRBANKS, AK, 99701",-147.740860666721,64.8369403812038,R
1542,"4870 WOODLEY RD, MONTGOMERY, AL 36116, , , ",Match,Exact,"4870 WOODLEY RD, MONTGOMERY, AL, 36116",-86.235945870704,32.2947341091871,L
2873,"2300 Airport Way, Fairbanks, AK 99707, , , ",Match,Non_Exact,"2300 AIRPORT WAY, FAIRBANKS, AK, 99709",-147.772798055514,64.8368344481708,R
1541,"5444 STATE HWY 94, RAMER, AL 36069, , , ",Match,Exact,"5444 STATE RTE 94, RAMER, AL, 36069",-86.2184930665817,32.0520867025404,L
2872,"202 Wien Street, Fairbanks, AK 99701, , , ",Match,Non_Exact,"202 WIEN AVE, FAIRBANKS, AK, 99701",-147.751970021394,64.8425977245072,R
1540,"164 WEBSTER STREET, LAPINE, AL 36046, , , ",Match,Non_Exact,"164 WEBSTER RD, LAPINE, AL, 36046",-86.2844613942773,31.9672783125964,R
2871,"1215 Cowles Street, Fairbanks, AK 99701, , , ",Match,Exact,"1215 COWLES ST, FAIRBANKS, AK, 99701",-147.73853974583,64.8384454394741,R
1549,"9045 VAUGHN RD, MONTGOMERY, AL 36117, , , ",Match,Exact,"9045 VAUGHN RD, MONTGOMERY, AL, 36117",-86.1233295105847,32.341996975786,L
1548,"50 OCALA DRIVE, MONTGOMERY, AL 36117, , , ",Match,Exact,"50 OCALA DR, MONTGOMERY, AL, 36117",-86.1454997038365,32.3793841078113,L
2879,"600 Trainor Gate Road, Fairbanks, AK 99701, , , ",Match,Exact,"600 TRAINOR GATE RD, FAIRBANKS, AK, 99701",-147.667732256088,64.8451113932595,L
1561,"1002 CENTRAL PARKWAY SW, DECATUR, AL 35601, , , ",Match,Exact,"1002 CENTRAL PKWY SW, DECATUR, AL, 35601",-86.9890353708334,34.5956895661882,L
2892,"601 Loftus Road, Fairbanks, AK 99701, , , ",Match,Non_Exact,"601 LOFTUS RD, FAIRBANKS, AK, 99709",-147.843950879606,64.8456496124423,L
1560,"3701 INDIAN HILLS RD SE, DECATUR, AL 35603, , , ",No_Match,,,,,
2891,"32 College Road, Fairbanks, AK 99701, , , ",Match,Exact,"32 COLLEGE RD, FAIRBANKS, AK, 99701",-147.702890891065,64.8506576307763,R
2890,"32 College Road, Fairbanks, AK 99701, , , ",Match,Exact,"32 COLLEGE RD, FAIRBANKS, AK, 99701",-147.702890891065,64.8506576307763,R
1558,"2833 DANVILLE RD SW, DECATUR, AL 35603, , , ",Match,Exact,"2833 DANVILLE RD SW, DECATUR, AL, 35603",-87.0192324869232,34.5547409955162,R
2889,"2591A Goldstream Road, Fairbanks, AK 99709, , , ",Match,Exact,"2591A GOLDSTREAM RD, FAIRBANKS, AK, 99709",-147.905514311695,64.913718966907,L
1557,"2527 DANVILLE RD SW, DECATUR, AL 35603, , , ",Match,Exact,"2527 DANVILLE RD SW, DECATUR, AL, 35603",-87.0177997483597,34.5649441165757,R
2888,"1300 Goldstream Rd, Fairbanks, AK 99709, , , ",Match,Exact,"1300 GOLDSTREAM RD, FAIRBANKS, AK, 99709",-147.775427194058,64.9515072886284,R
1556,"5796 HIGHWAY 36 W, DANVILLE, AL 35619, , , ",Match,Exact,"5796 STATE RTE 36 W, DANVILLE, AL, 35619",-87.0894266437186,34.4147339775639,L
2887,"1811 Farmer's Loop Road, Fairbanks, AK 99708, , , ",Match,Non_Exact,"1811 FARMERS LOOP RD, FAIRBANKS, AK, 99709",-147.823967225092,64.8738638051926,R
1555,"6463 HIGHWAY 36 E, SOMERVILLE, AL 35670, , , ",Match,Non_Exact,"6463 STATE RTE 36 W, SOMERVILLE, AL, 35670",-86.6912970692246,34.478024062555,R
2886,"3570 Old Nenana Hwy, Ester, AK 99725, , , ",Match,Exact,"3570 OLD NENANA HWY, ESTER, AK, 99725",-148.01882264995,64.8446929405563,L
1554,"4851 E UPPER RIVER RD, SOMERVILLE, AL 35670, , , ",Match,Exact,"4851 E UPPER RIVER RD, SOMERVILLE, AL, 35670",-86.7522970805326,34.5125284148929,L
2885,"301 N Santa Claus Ln., North Pole, AK 99707, , , ",Match,Non_Exact,"301 N SANTA CLAUS LN, NORTH POLE, AK, 99705",-147.352708682133,64.7567343742994,R
1553,"902 6TH ST NW, DECATUR, AL 35601, , , ",Tie,,,,,
2884,"125 Snowman Lane, North Pole, AK 99705, , , ",Match,Exact,"125 SNOWMAN LN, NORTH POLE, AK, 99705",-147.350912457856,64.7550258278094,R
1552,"1202 5TH AVE SW, DECATUR, AL 35601, , , ",Match,Exact,"1202 5TH AVE SW, DECATUR, AL, 35601",-86.9948725742355,34.5893838597186,L
2883,"301 N Santa Claus Ln., North Pole, AK 99707, , , ",Match,Non_Exact,"301 N SANTA CLAUS LN, NORTH POLE, AK, 99705",-147.352708682133,64.7567343742994,R
1551,"2607 HIGHWAY 31 S, DECATUR, AL 35603, , , ",Match,Exact,"2607 US HWY 31 S, DECATUR, AL, 35603",-86.9736659136354,34.5580563167886,R
2882,"101 E 5th Avenue, North Pole, AK 99705, , , ",Match,Exact,"101 E 5TH AVE, NORTH POLE, AK, 99705",-147.350575740161,64.7506994521406,R
1559,"4119 OLD HIGHWAY 31 SW, DECATUR, AL 35603, , , ",Match,Non_Exact,"4119 OLD US HWY 31, DECATUR, AL, 35603",-86.9759048041792,34.5299354689273,R
1572,"10139 HIGHWAY 36 E, LACEYS SPRINGS, AL 35754, , , ",Match,Non_Exact,"10139 STATE RTE 36 W, LACEYS SPRING, AL, 35754",-86.600710344027,34.5331006204932,R
1571,"406 NANCE FORD RD SW, HARTSELLE, AL 35640, , , ",Match,Exact,"406 NANCE FORD RD SW, HARTSELLE, AL, 35640",-86.934731272793,34.4314195327158,L
1570,"46 BETHEL CHURCH RD, EVA, AL 35621, , , ",Match,Exact,"46 BETHEL CHURCH RD, EVA, AL, 35621",-86.6776442716412,34.3237385109597,R
1569,"610 4TH AVE SE, DECATUR, AL 35601, , , ",Match,Exact,"610 4TH AVE SE, DECATUR, AL, 35601",-86.9826288317133,34.5990270678768,L
1568,"10 FLORETTE PARK RD, SOMERVILLE, AL 35670, , , ",Match,Exact,"10 FLORETTE PARK RD, SOMERVILLE, AL, 35670",-86.6995407933559,34.415641544934,R
2899,"3480 College Road, Fairbanks, AK 99709, , , ",Match,Exact,"3480 COLLEGE RD, FAIRBANKS, AK, 99709",-147.807269513305,64.8564787287309,R
1567,"3202 SPRING AVE SW, DECATUR, AL 35603, , , ",Match,Exact,"3202 SPRING AVE SW, DECATUR, AL, 35603",-87.0002209395273,34.5502034724403,L
2898,"2358 Bradway Road, Fairbanks, AK 99701, , , ",Match,Non_Exact,"2358 BRADWAY RD, FAIRBANKS, AK, 99705",-147.4073031206,64.8058620574915,L
1566,"210 WOODLAND ST NW, HARTSELLE, AL 35640, , , ",Match,Exact,"210 WOODLAND ST NW, HARTSELLE, AL, 35640",-86.9361813909848,34.4481453740662,R
2897,"4782 Dale Road, Fairbanks, AK 99709, , , ",No_Match,,,,,
1565,"521 AUSTINVILLE RD SW, DECATUR, AL 35601, , , ",Match,Exact,"521 AUSTINVILLE RD SW, DECATUR, AL, 35601",-86.9950458535032,34.5727315940862,R
2896,"3400 S Cushman St, Fairbanks, AK 99701, , , ",Match,Exact,"3400 S CUSHMAN ST, FAIRBANKS, AK, 99701",-147.710907636131,64.8140889269737,R
1564,"21 N FIRST AVENUE, FALKVILLE, AL 35622, , , ",No_Match,,,,,
2895,"1197 University Ave, Fairbanks, AK 99709, , , ",Match,Exact,"1197 UNIVERSITY AVE, FAIRBANKS, AK, 99709",-147.812618335552,64.854535229285,L
1563,"11 ADAMS RD, EVA, AL 35621, , , ",No_Match,,,,,
2894,"910 Chena Pump Rd., Fairbanks, AK 99708, , , ",Match,Non_Exact,"910 CHENA PUMP RD, FAIRBANKS, AK, 99709",-147.891847569949,64.8269897926501,L
1562,"607 14TH ST SE, DECATUR, AL 35601, , , ",Match,Exact,"607 14TH ST SE, DECATUR, AL, 35601",-86.9780299830899,34.5785897102108,R
2893,"1850 Hoselton Road, Fairbanks, AK 99709, , , ",Match,Exact,"1850 HOSELTON RD, FAIRBANKS, AK, 99709",-147.846833381996,64.8307363867378,L
1583,"2900-C POINT MALLARD CIR SE, DECATUR, AL 35601, , , ",Match,Non_Exact,"2900 POINT MALLARD PKWY SE, DECATUR, AL, 35603",-86.9229167116461,34.5422101372965,L
1582,"794 CUT OFF RD, SOMERVILLE, AL 35670, , , ",Match,Exact,"794 CUT OFF RD, SOMERVILLE, AL, 35670",-86.7981394405963,34.4694926130109,L
1581,"242 MARCO DR, PRICEVILLE, AL 35603, , , ",Match,Non_Exact,"242 MARCO DR, DECATUR, AL, 35603",-86.9032716825859,34.5353330069266,R
1580,"199 LAWRENCE COVE RD, EVA, AL 35621, , , ",Match,Exact,"199 LAWRENCE COVE RD, EVA, AL, 35621",-86.764202295654,34.373695663847,R
1579,"587 CHURCH RD, HARTSELLE, AL 35640, , , ",Match,Exact,"587 CHURCH RD, HARTSELLE, AL, 35640",-86.8516843625741,34.4759389221539,R
1578,"6991 DANVILLE RD, HARTSELLE, AL 35640, , , ",Match,Exact,"6991 DANVILLE RD, HARTSELLE, AL, 35640",-87.0580126786661,34.4661651741782,L
1577,"302 LEE ST NE, DECATUR, AL 35601, , , ",Match,Exact,"302 LEE ST NE, DECATUR, AL, 35601",-86.9857832912913,34.60687041659,L
1576,"1694 HIGHWAY 55 E, FALKVILLE, AL 35622, , , ",Match,Non_Exact,"1694 CO RD 55, FALKVILLE, AL, 35622",-86.8324237493396,34.35421807284,R
1575,"386 EVERGREEN RD, FALKVILLE, AL 35622, , , ",Match,Exact,"386 EVERGREEN RD, FALKVILLE, AL, 35622",-87.0224286038301,34.360346246759,R
1574,"1820 OLD MOULTON RD, DECATUR, AL 35601, , , ",Match,Exact,"1820 OLD MOULTON RD, DECATUR, AL, 35601",-87.0144445591805,34.600316996718,R
1573,"4778 BARKLEY BRIDGE RD, HARTSELLE, AL 35640, , , ",Match,Exact,"4778 BARKLEY BRIDGE RD, HARTSELLE, AL, 35640",-86.9695773893814,34.3730794220722,R
1594,"7250 ALBERT TURNER SR MEM HWY, MARION, AL 36756, , , ",No_Match,,,,,
1593,"7250 ALBERT TURNER SR MEM HWY, MARION, AL 36756, , , ",No_Match,,,,,
1592,"AL, , , ",No_Match,,,,,
1591,"270 LUCIAN ST, UNIONTOWN, AL 36786, , , ",No_Match,,,,,
1590,"13525 CORETTA SCOTT KING HWY, MARION, AL 36756, , , ",Match,Exact,"13525 CORETTA SCOTT KING HWY, MARION, AL, 36756",-87.4155232594712,32.7966229911329,L
1589,"2030 BELTLINE RD SW, DECATUR, AL 35601, , , ",No_Match,,,,,
1588,"2547 KIRBY BRIDGE RD, DECATUR, AL 35601, , , ",Match,Non_Exact,"2547 KIRBY BRIDGE RD, DECATUR, AL, 35603",-87.0811306650685,34.5238507640217,R
1587,"11 UNION HILL LOOP RD, UNION GROVE, AL 35175, , , ",Match,Non_Exact,"11 UNION HILL LOOP, UNION GROVE, AL, 35175",-86.6213389546983,34.474003951706,L
1586,"702 SYCAMORE ST NW, DECATUR, AL 35601, , , ",Match,Exact,"702 SYCAMORE ST NW, DECATUR, AL, 35601",-86.9874564145733,34.6139967664386,R
1585,"35 PRESTON DR, TRINITY, AL 35673, , , ",Match,Exact,"35 PRESTON DR, TRINITY, AL, 35673",-87.0865355259513,34.6108267837082,L
1584,"11667 HIGHWAY 67 S, JOPPA, AL 35087, , , ",Tie,,,,,
1599,"114 M L KING MEMORIAL PKWY, MARION, AL 36756, , , ",No_Match,,,,,
1598,"114 M L KING MEMORIAL PKWY, AL, , , ",No_Match,,,,,
1597,"114 M L KING MEMORIAL PKWY, MARION, AL 36756, , , ",No_Match,,,,,
1596,"3325 ALF LEWIS RD, (GRAY BLDG.), UNIONTOWN, AL 36786, , , ",No_Match,,,,,
1595,"23470 HIGHWAY 5 NORTH ,PERRY COUNTY ALABAMA, MARION, AL 36756, , , ",No_Match,,,,,
700,"6477 JACK SPRINGS ROAD, ATMORE, AL 36502, , , ",No_Match,,,,,
701,"1415 CANTERBURY ST, POLLARD, AL 36441, , , ",Match,Non_Exact,"1415 CANTERBERRY ST, FLOMATON, AL, 36441",-87.1715825464424,31.0272073215261,R
702,"4190 HIGHWAY 41, BREWTON, AL 36426, , , ",Match,Exact,"4190 STATE RTE 41, BREWTON, AL, 36426",-87.0574008694549,31.0536358453784,R
703,"39 WHYNOT RD, BREWTON, AL 36426, , , ",No_Match,,,,,
704,"2470 WALLACE RD, BREWTON, AL 36426, , , ",Match,Exact,"2470 WALLACE RD, BREWTON, AL, 36426",-87.2222387078399,31.2097937444885,R
705,"3680 MAIN ST, ALTOONA, AL 35952, , , ",Match,Exact,"3680 MAIN ST, ALTOONA, AL, 35952",-86.311562561607,34.0325650144485,L
706,"115 CASE AVE, ATTALLA, AL 35954, , , ",Match,Non_Exact,"115 CASE AVE SE, ATTALLA, AL, 35954",-86.1118871772475,33.9958631748103,R
707,"1030 TUSCALOOSA AVE, GADSDEN, AL 35901, , , ",Match,Exact,"1030 TUSCALOOSA AVE, GADSDEN, AL, 35901",-86.0144099318023,34.0243981276402,L
708,"3758 DUCK SPRINGS RD., ATTALLA, AL 35954, , , ",Match,Exact,"3758 DUCK SPRINGS RD, ATTALLA, AL, 35954",-86.0659321638498,34.0768641039688,L
709,"623 BROAD ST, GADSDEN, AL 35901, , , ",Match,Exact,"623 BROAD ST, GADSDEN, AL, 35901",-86.0067046035393,34.0146202131444,R
710,"919 WILSON AVE., EAST GADSDEN, AL 35903, , , ",Match,Exact,"919 WILSON AVE, EAST GADSDEN, AL, 35903",-85.9747764419236,34.0057425596175,L
711,"569 EGYPT MOUNTAIN RD, ALTOONA, AL 35952, , , ",Match,Exact,"569 EGYPT MOUNTAIN RD, ALTOONA, AL, 35952",-86.1505893674022,34.0688031330532,R
712,"2829 W. MEIGHAN BLVD., GADSDEN, AL 35904, , , ",Match,Exact,"2829 W MEIGHAN BLVD, GADSDEN, AL, 35904",-86.0489580820907,34.0225903024587,R
713,"601 4TH ST NW ATTALLA, ATTALLA, AL 35954, , , ",Match,Non_Exact,"601 4TH ST NW, ATTALLA, AL, 35954",-86.0879265063277,34.0237115753102,R
714,"9090 GALLANT RD., GALLANT, AL 35972, , , ",Match,Exact,"9090 GALLANT RD, GALLANT, AL, 35972",-86.2476866308082,33.9980968452963,L
715,"407 HOLLINGSWORTH LANE, GLENCOE, AL 35905, , , ",Match,Non_Exact,"407 HOLLINGSWORTH DR, GLENCOE, AL, 35905",-85.9148454394071,33.8933244415071,L
716,"5981 GILLILAND ST., GADSDEN, AL 35903, , , ",No_Match,,,,,
717,"365 SARRATT BATTLES RD. ATTALLA, ATTALLA, AL 35954, , , ",Match,Non_Exact,"365 SARRATT BATTLES RD, ATTALLA, AL, 35954",-86.1295897700335,34.0389023059241,R
718,"4567 LAY SPRING RD, GADSDEN, AL 35904, , , ",Match,Exact,"4567 LAY SPRINGS RD, GADSDEN, AL, 35904",-85.9613088961097,34.0840204671541,L
719,"2525 RAINBOW DR., GADSDEN, AL 35901, , , ",Match,Exact,"2525 RAINBOW DR, GADSDEN, AL, 35901",-86.0243563327456,33.9677712446048,R
720,"8804 HIGHWAY 431, BOAZ, AL 35956, , , ",Match,Exact,"8804 US HWY 431, BOAZ, AL, 35956",-86.1208114776071,34.129293247883,R
721,"3334 BUFFINGTON RD., BOAZ, AL 35956, , , ",Match,Exact,"3334 BUFFINGTON RD, BOAZ, AL, 35956",-86.199020658264,34.1572398627346,R
722,"1500 NOCCALULA RD., GADSDEN, AL 35904, , , ",Match,Exact,"1500 NOCCALULA RD, GADSDEN, AL, 35904",-86.0204353414563,34.0393750149545,L
723,"236 GOLDENROD AVE., GADSDEN, AL 35901, , , ",Match,Exact,"236 GOLDENROD AVE, GADSDEN, AL, 35901",-85.9720411705287,34.0389137507425,L
724,"3733 US HWY 411 N, GADSDEN, AL 35901, , , ",Match,Non_Exact,"3733 US HWY 411, GADSDEN, AL, 35901",-85.9394050178754,34.054843038345,L
725,"607 S. 12TH ST., GADSDEN, AL 35901, , , ",Match,Exact,"607 S 12TH ST, GADSDEN, AL, 35901",-86.0207262469477,34.0140715685795,R
726,"800 FORREST AVE, GADSDEN, AL, , , ",Match,Exact,"800 FORREST AVE, GADSDEN, AL, 35901",-86.0115517958415,34.0156259274452,L
727,"3702 RAINBOW DR, RAINBOW CITY, AL 35906, , , ",Match,Exact,"3702 RAINBOW DR, RAINBOW CITY, AL, 35906",-86.044523880636,33.951293832784,L
728,"1400 RIDDLES BEND ROAD RAINBOW CITY, RAINBOW CITY, AL 35906, , , ",Match,Non_Exact,"1400 RIDDLES BEND RD, RAINBOW CITY, AL, 35906",-86.0966358718529,33.8894975527838,R
729,"1023 VALLEY DR. ATTALLA, ATTALLA, AL 35954, , , ",Match,Non_Exact,"1023 VALLEY DR, ATTALLA, AL, 35954",-86.0356436768114,34.0687389362265,L
730,"290 PARKWAY DRIVE, BOAZ, AL 35956, , , ",Match,Exact,"290 PARKWAY DR, BOAZ, AL, 35956",-86.1170740162073,34.1833962408736,R
731,"2142 U.S. HWY 77 S., SOUTHSIDE, AL 35907, , , ",Match,Non_Exact,"2142 STATE RTE 77, SOUTHSIDE, AL, 35907",-86.0224245599908,33.9228812909413,R
732,"312 ROBERT LEE RD., EAST GADSDEN, AL 35903, , , ",Match,Exact,"312 ROBERT LEE RD, EAST GADSDEN, AL, 35903",-85.9415498720494,34.0149913176374,R
733,"1001 GEORGE WALLACE DR, EAST GADSDEN, AL 35903, , , ",Match,Non_Exact,"1001 GEORGE WALLACE DR, AL, 35902",-85.9917230276229,33.9977226479386,R
734,"3991 GADSDEN-BLOUNTSVILLE RD, ALTOONA, AL 35952, , , ",Match,Exact,"3991 GADSDEN BLOUNTSVILLE RD, ALTOONA, AL, 35952",-86.3065165427709,34.0659660816837,L
735,"3200 WALNUT ST., GADSDEN, AL 35904, , , ",Match,Exact,"3200 WALNUT ST, GADSDEN, AL, 35904",-86.0548613452643,34.0111633323981,L
736,"2589 WHORTON BEND RD., GADSDEN, AL 35901, , , ",Match,Exact,"2589 WHORTON BEND RD, GADSDEN, AL, 35901",-85.9896096273661,33.9458130423931,L
737,"59 SCHOOL AVE, BERRY, AL 35546, , , ",No_Match,,,,,
738,"3828 CO RD 83, BERRY, AL 35546, , , ",Match,Exact,"3828 CO RD 83, BERRY, AL, 35546",-87.5082551743316,33.6526371887678,R
739,"42 BIRCH ST, GLEN ALLEN, AL 35559, , , ",No_Match,,,,,
7710,"15790 Hwy 278 W, Umpire 71971, , , ",No_Match,,,,,
7709,"15790 Hwy 278 W, Umpire 71971, , , ",No_Match,,,,,
7708,"3465 Highway 84, Bismarck 71929, , , ",Match,Non_Exact,"3465 STATE HWY 84 W, BISMARCK, AR, 71929",-93.3018861906502,34.3298794427589,R
740,"5121 CO RD 24, WINFIELD, AL 35594, , , ",Match,Non_Exact,"5121 CO RD 24, ELDRIDGE, AL, 35554",-87.7042645146087,33.875952433553,R
741,"10385 HWY 18E, BANKSTON, AL 35542, , , ",No_Match,,,,,
742,"80 CO RD 49 @ INTERSECTION OF CO RD 93/49, BANKSTON, AL 35542, , , ",No_Match,,,,,
743,"3490 CO RD 44, ELDRIDGE, AL 35554, , , ",Match,Exact,"3490 CO RD 44, ELDRIDGE, AL, 35554",-87.6591939717674,33.8360843185456,L
744,"7360 CO RD 49, HUBBERTVILLE SCHOOL, FAYETTE, AL 35555, , , ",Match,Non_Exact,"7360 CO RD 49, ELDRIDGE, AL, 35554",-87.7425380456662,33.8291151829239,R
745,"4280 HWY 18W, FAYETTE, AL 35555, , , ",No_Match,,,,,
7701,"609 Bryant Drive, Donaldson 71941, , , ",Match,Exact,"609 BRYANT DR, DONALDSON, AR, 71941",-92.9159387727281,34.2332577876697,L
746,"2580 HWY 96, FAYETTE, AL 35555, , , ",No_Match,,,,,
7700,"257 Willow Drive, Bismarck 71929, , , ",Match,Exact,"257 WILLOW DR, BISMARCK, AR, 71929",-93.2065900931334,34.3089356503106,L
747,"13454 CO RD 63N, CARBON HILL, AL 35549, , , ",Match,Non_Exact,"13454 CO RD 63, CARBON HILL, AL, 35549",-87.5906823123606,33.8438880582195,R
7703,"166 Schoolhouse Rd, Donaldson 71941, , , ",No_Match,,,,,
748,"530 TEMPLE AVE. N., FAYETTE, AL 35555, , , ",Match,Exact,"530 TEMPLE AVE N, FAYETTE, AL, 35555",-87.8305436810168,33.6902280903724,R
7702,"22560 Hwy 67, Malvern 72104, , , ",Match,Exact,"22560 US HWY 67, MALVERN, AR, 72104",-92.7839742804719,34.3647232121951,R
749,"714 6TH ST SE, FAYETTE, AL 35555, , , ",Match,Exact,"714 6TH ST SE, FAYETTE, AL, 35555",-87.8219626080774,33.6790259632102,L
7705,"1472 Military, Malvern 72104, , , ",Match,Non_Exact,"1472 MILITARY RD, MALVERN, AR, 72104",-92.8014903738913,34.4147271378909,R
7704,"1472 Military, Malvern 72104, , , ",Match,Non_Exact,"1472 MILITARY RD, MALVERN, AR, 72104",-92.8014903738913,34.4147271378909,R
7707,"928 Traskwood Rd, Malvern 72104, , , ",Match,Exact,"928 TRASKWOOD RD, MALVERN, AR, 72104",-92.7164524461782,34.4573721820437,R
7706,"1472 Military, Malvern 72104, , , ",Match,Non_Exact,"1472 MILITARY RD, MALVERN, AR, 72104",-92.8014903738913,34.4147271378909,R
7721,"409 Masey Ave, Dierks 71833, , , ",No_Match,,,,,
7720,"409 Masey Ave, Dierks 71833, , , ",No_Match,,,,,
7719,"409 Masey Ave, Dierks 71833, , , ",No_Match,,,,,
750,"2885 HWY 102, FAYETTE, AL 35555, , , ",No_Match,,,,,
751,"705 PEA RIDGE ROAD, BERRY, AL 35546, , , ",No_Match,,,,,
752,"490 HWY 129, FAYETTE, AL 35555, , , ",Match,Exact,"490 STATE RTE 129, FAYETTE, AL, 35555",-87.7949107671857,33.7527468957957,R
753,"NEWTONVILLE COMMUNITY CTR, 461 CENTER ROAD, FAYETTE, AL 35555, , , ",Match,Non_Exact,"461 CENTER RD, FAYETTE, AL, 35555",-87.8243044143666,33.544655958138,L
754,"7941 HWY 96, KENNEDY, AL 35574, , , ",Match,Exact,"7941 STATE RTE 96, KENNEDY, AL, 35574",-87.9340068558869,33.6402894400202,R
755,"PALESTINE BAPTIST CHURCH, 2077 PALESTINE ROAD, FAYETTE, AL 35555, , , ",No_Match,,,,,
756,"10730 CO RD 12, FAYETTE, AL 35555, , , ",Match,Exact,"10730 CO RD 12, FAYETTE, AL, 35555",-87.8014119696411,33.5456422594906,L
7712,"15790 Hwy 278 W, Umpire 71971, , , ",No_Match,,,,,
757,"71 CO RD 147, WINFIELD, AL 35594, , , ",Match,Exact,"71 CO RD 147, WINFIELD, AL, 35594",-87.8242496769604,33.8791864145695,L
7711,"15790 Hwy 278 W, Umpire 71971, , , ",No_Match,,,,,
758,"220 CANNAN RD, FAYETTE, AL 35555, , , ",Match,Non_Exact,"220 CANAAN RD, FAYETTE, AL, 35555",-87.7849771011075,33.6062614560325,L
7714,"15790 Hwy 278 W, Umpire 71971, , , ",No_Match,,,,,
759,"171 EXPERIMENT STATION, WINFIELD, AL 35594, , , ",No_Match,,,,,
7713,"15790 Hwy 278 W, Umpire 71971, , , ",No_Match,,,,,
7716,"15790 Hwy 278 W, Umpire 71971, , , ",No_Match,,,,,
7715,"15790 Hwy 278 W, Umpire 71971, , , ",No_Match,,,,,
7718,"409 Masey Ave, Dierks 71833, , , ",No_Match,,,,,
7717,"409 Masey Ave, Dierks 71833, , , ",No_Match,,,,,
7730,"101 S. Church St, Mineral Springs 71851, , , ",Match,Exact,"101 S CHURCH ST, MINERAL SPRINGS, AR, 71851",-93.9223729859721,33.8753854417876,L
6401,"Hwy 71 South Cove AR 71937, , , ",Match,Non_Exact,"71 SOUTH ST, COVE, AR, 71937",-94.4129904980043,34.4300813983103,L
7732,"426 N. Main, Nashville 71852, , , ",Match,Non_Exact,"426 N MAIN ST, NASHVILLE, AR, 71852",-93.8469704768509,33.9471348284919,R
6400,"401 PARKERS CHAPEL RD PARKERS CHAPEL AR 0, , , ",Match,Non_Exact,"401 CHAPEL RD, CHAPEL, WV, 26624",-80.762938535694,38.6875255420789,L
7731,"101 S. Church St, Mineral Springs 71851, , , ",Match,Exact,"101 S CHURCH ST, MINERAL SPRINGS, AR, 71851",-93.9223729859721,33.8753854417876,L
760,"6160 HWY 107, FAYETTE, AL 35555, , , ",No_Match,,,,,
761,"2945 CO RD 26, FAYETTE, AL 35555, , , ",Match,Exact,"2945 CO RD 26, FAYETTE, AL, 35555",-87.7546163931,33.6543818082806,R
