chapter,place,title,date,location,year,latitude,longitude
rladies,bergen,Making and publishing your first R package,2022-08-17,inperson,2022,60.3943055,5.3259192
rladies,lima,"Grupo de estudio: ""Mastering Shiny""- Sesión 5",2022-08-15,inperson,2022,-12.0621065,-77.0365256
rladies,urmia,Reinforcement learning in R,2022-08-14,online,2022,61.4675143,23.2169112
rladies,gaborone,From Excel to R,2022-08-13,online,2022,-24.6581357,25.9088474
rladies,porto-alegre,8º Meetup R-Ladies Porto Alegre,2022-08-11,inperson,2022,-30.0324999,-51.2303767
rladies,bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-08-11,online,2022,-41.1334421,-71.3098425
rladies,cuernavaca,Tidyverse Avanzado,2022-08-11,inperson,2022,18.9218274,-99.2342282
rladies,lima,"Grupo de estudio: ""Mastering Shiny""- Sesión 4",2022-08-10,online,2022,-12.0621065,-77.0365256
rladies,guayaquil,Paquete 'survey' para análisis de Muestras Complejas,2022-08-10,online,2022,-2.1900563,-79.8868741
rladies,lima,"Grupo de estudio: ""Mastering Shiny""- Sesión 3",2022-08-08,online,2022,-12.0621065,-77.0365256
rladies,lima,"Grupo de estudio: ""Mastering Shiny""- Sesión 2",2022-08-03,online,2022,-12.0621065,-77.0365256
rladies,urmia,Book Club session7: Program - In Persian,2022-08-03,online,2022,61.4675143,23.2169112
rladies,lima,"Grupo de estudio: ""Mastering Shiny""",2022-08-01,online,2022,-12.0621065,-77.0365256
rladies,melbourne,Tracking gene expression changes in cancer using simple blood tests,2022-07-29,inperson,2022,-37.8142454,144.9631732
rladies,urmia,A guide to building your first neural network,2022-07-28,online,2022,61.4675143,23.2169112
rladies,bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-07-28,online,2022,-41.1334421,-71.3098425
rladies,dc,R-Ladies Reception at rstudio::conf,2022-07-28,inperson,2022,4.6529539,-74.0835643
rladies,vancouver,RStudio Conference 2022 Watch party,2022-07-27,online,2022,49.2608724,-123.113952
rladies,cologne,PyLadies + R-Ladies — Bringing the communities together,2022-07-27,online,2022,43.7218277,0.9774958
rladies,taipei,D4SG:不當黨產委員會專案分享,2022-07-25,online,2022,25.0375198,121.5636796
rladies,guayaquil,Aprendiendo visualización con Bad Bunny,2022-07-21,online,2022,-2.1900563,-79.8868741
rladies,newyork,R-Ladies Summer Social,2022-07-21,inperson,2022,48.1187679,11.5485464
rladies,montreal,R-Ladies Meeting: TBC,2022-07-21,inperson,2022,45.5031824,-73.5698065
rladies,montreal,R-Ladies Meeting: TBC,2022-07-21,inperson,2022,45.5031824,-73.5698065
rladies,montreal,R-Ladies Meeting: TBC,2022-07-21,inperson,2022,45.5031824,-73.5698065
rladies,urmia,TidyTuesday,2022-07-20,online,2022,61.4675143,23.2169112
rladies,porto-alegre,8º Meetup R-Ladies Porto Alegre,2022-07-19,inperson,2022,-30.0324999,-51.2303767
rladies,irvine,Using R with Excel Tutorial & useR! 2022 Highlights,2022-07-19,online,2022,33.6856969,-117.8259819
rladies,villahermosa,Publicar gráficos en revistas científicas con GGPLOT,2022-07-16,online,2022,18.0018152,-92.9330401483751
rladies,philly,July BookClub - ISLR Tidymodels Lab,2022-07-14,online,2022,39.9527237,-75.1635262
rladies,cuernavaca,Introducción a Tidyverse,2022-07-14,online,2022,18.9218274,-99.2342282
rladies,mendoza,Expresiones regulares: encuentra patrones en tu texto con R,2022-07-13,online,2022,-34.787093049999996,-68.43818677312292
rladies,bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-07-13,online,2022,-41.1334421,-71.3098425
rladies,london,REMOTE: R Lightening Talks by R-Ladies,2022-07-12,inperson,2022,51.5074456,-0.1277653
rladies,rtp,[ONLINE] Spatial Data Basics with sf in R,2022-07-12,online,2022,35.8569851,-78.8682511
rladies,gaborone,Reproducible Research with R markdown,2022-07-09,online,2022,-24.6581357,25.9088474
rladies,gainesville,Creating your own interactive tutorials with `learnr`,2022-07-08,online,2022,29.6519684,-82.3249846
rladies,barranquilla,"Club de lectura ""Efficient R Programming""",2022-07-05,online,2022,11.0101922,-74.8231794084391
rladies,medellin,Club de Lectura del libro “Efficient R programming”,2022-07-05,inperson,2022,6.2697018,-75.60252574475943
rladies,zurich,R-Ladies Zürich @ Zurich R User Group,2022-07-05,inperson,2022,47.3744489,8.5410422
rladies,galapagos-islands,"Club de lectura ""Efficient R Programming""",2022-07-05,inperson,2022,-0.62881505,-90.3638752022324
rladies,freiburg,Shiny Dashboards: Pride Edition 🌈,2022-06-30,online,2022,47.9960901,7.8494005
rladies,urmia,Hands on ggplot2 package,2022-06-30,online,2022,61.4675143,23.2169112
rladies,guayaquil,¡Primer meet-up R-Ladies Guayaquil!,2022-06-29,inperson,2022,-2.1900563,-79.8868741
rladies,budapest,Recovery mixeR powered by Budapest Users of R Network,2022-06-29,inperson,2022,47.4978918,19.0401609
rladies,canberra,Current state and prospects of R-packages for the design of experiments,2022-06-29,online,2022,-35.2975906,149.1012676
rladies,brisbane,Using Data Science to Respond to Natural Disasters,2022-06-29,inperson,2022,-27.4689682,153.0234991
rladies,newyork,Virtual Code-laboration: #TidyTuesday,2022-06-28,online,2022,48.1187679,11.5485464
rladies,rtp,[ONLINE] Spatial Data Basics with sf in R,2022-06-28,online,2022,35.8569851,-78.8682511
rladies,newyork,R-Ladies Book Club,2022-06-26,online,2022,48.1187679,11.5485464
rladies,lima,Introducción a RMarkdown - R y Python,2022-06-25,online,2022,-12.0621065,-77.0365256
rladies,villahermosa,Primer taller introductorio de RStudio,2022-06-24,inperson,2022,18.0018152,-92.9330401483751
rladies,fayetteville, R Ladies NWA Social Event ,2022-06-24,inperson,2022,36.0625843,-94.1574328
rladies,bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-06-23,online,2022,-41.1334421,-71.3098425
rladies,remote,R-Ladies Remote Slack Chat,2022-06-23,inperson,2022,43.0059455,-123.8925908
rladies,barranquilla,"Club de lectura ""Efficient R Programming""",2022-06-21,online,2022,11.0101922,-74.8231794084391
rladies,dc,Using Git and Github in RStudio: A Hands-on Session,2022-06-21,online,2022,4.6529539,-74.0835643
rladies,galapagos-islands,"Club de lectura ""Efficient R Programming""",2022-06-21,online,2022,-0.62881505,-90.3638752022324
rladies,canberra,R Users ANU launch,2022-06-21,inperson,2022,-35.2975906,149.1012676
rladies,taipei,社會科學的資料與應用,2022-06-20,online,2022,25.0375198,121.5636796
rladies,bogor,R Ladies Bogor 13th Meet Up: intro to Linear Regression with R,2022-06-18,inperson,2022,-6.5962986,106.7972421
rladies,urmia,Book Club session6: Strings,2022-06-17,online,2022,61.4675143,23.2169112
rladies,montreal,R-Ladies Meeting: TBC,2022-06-16,inperson,2022,45.5031824,-73.5698065
rladies,montreal,R-Ladies Meeting: TBC,2022-06-16,inperson,2022,45.5031824,-73.5698065
rladies,medellin,Modelos de Clasificación y Regresión en R,2022-06-15,inperson,2022,6.2697018,-75.60252574475943
rladies,belgrade,Data Hangout,2022-06-15,inperson,2022,44.8178131,20.4568974
rladies,dammam,Why R for legal backgrounds?,2022-06-14,online,2022,26.4367824,50.1039991
rladies,johannesburg,Why R for legal backgrounds?,2022-06-14,online,2022,-26.205,28.049722
rladies,rtp,[ONLINE] Spatial Data Basics with sf in R,2022-06-14,online,2022,35.8569851,-78.8682511
rladies,bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-06-09,online,2022,-41.1334421,-71.3098425
rladies,bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-06-09,online,2022,-41.1334421,-71.3098425
rladies,cuernavaca,"Pruebas estadísticas en R: X2, t y ANOVA",2022-06-09,online,2022,18.9218274,-99.2342282
rladies,santa-barbara,Hello Quarto! ,2022-06-09,inperson,2022,34.4221319,-119.702667
rladies,medellin,Club de Lectura del libro “Efficient R programming”,2022-06-08,inperson,2022,6.2697018,-75.60252574475943
rladies,barranquilla,"Club de lectura ""Efficient R Programming""",2022-06-08,online,2022,11.0101922,-74.8231794084391
rladies,philly,R-Ladies Lightning Talks: 2022 edition!,2022-06-08,online,2022,39.9527237,-75.1635262
rladies,rabat-ma,Iterating well with purrr!,2022-06-08,online,2022,34.02236,-6.8340222
rladies,guayaquil,Análisis de redes espaciales con Sfnetworks,2022-06-08,online,2022,-2.1900563,-79.8868741
rladies,urmia,Package development and publishing in R         چگونگی توسعه و انتشار پکیج در آر,2022-06-08,online,2022,61.4675143,23.2169112
rladies,queretaro,Primeros pasos en R,2022-06-03,online,2022,20.5927744,-100.3902245
rladies,nairobi,#rstats hangout with Shannon Pileggi,2022-06-02,inperson,2022,-1.3026148499999999,36.82884201813725
rladies,cologne,#rstats hangout with Shannon Pileggi,2022-06-02,online,2022,43.7218277,0.9774958
rladies,freiburg,Getting to know Quarto,2022-06-02,online,2022,47.9960901,7.8494005
rladies,medellin,Club de Lectura del libro “Efficient R programming”,2022-06-01,inperson,2022,6.2697018,-75.60252574475943
rladies,bariloche,Introduccion a Git y Github con R,2022-06-01,online,2022,-41.1334421,-71.3098425
rladies,irvine,How to Get Started with R,2022-05-31,online,2022,33.6856969,-117.8259819
rladies,barranquilla,"Club de lectura ""Efficient R Programming""",2022-05-31,online,2022,11.0101922,-74.8231794084391
rladies,belgrade,Data Hangout,2022-05-31,inperson,2022,44.8178131,20.4568974
rladies,galapagos-islands,"Club de lectura ""Efficient R Programming""",2022-05-31,online,2022,-0.62881505,-90.3638752022324
rladies,mendoza,"Bueno, bonito y barato: reportes reproducibles con Rmarkdown ",2022-05-28,online,2022,-34.787093049999996,-68.43818677312292
rladies,guadalajara,Cómo probar las apps de shiny con Cypress y hacer más robusta tu aplicación,2022-05-28,online,2022,20.6720375,-103.338396
rladies,nairobi,#30DayChartChallenge: Nicola's Experience,2022-05-26,online,2022,-1.3026148499999999,36.82884201813725
rladies,galapagos-islands,"Club de lectura ""Efficient R Programming""",2022-05-26,inperson,2022,-0.62881505,-90.3638752022324
rladies,brisbane,Mapping interactively with Rshiny,2022-05-26,online,2022,-27.4689682,153.0234991
rladies,guayaquil,¡Primer meet-up R-Ladies Guayaquil!,2022-05-25,inperson,2022,-2.1900563,-79.8868741
rladies,remote,R-Ladies Remote Slack Chat on 25 May 2022,2022-05-25,inperson,2022,43.0059455,-123.8925908
rladies,rtp,[ONLINE] Introduction to R: From Novice to RMarkdown,2022-05-24,online,2022,35.8569851,-78.8682511
rladies,melbourne, Building a new geom in ggplot2 ,2022-05-24,inperson,2022,-37.8142454,144.9631732
rladies,johannesburg,Making Functions for Rtistry,2022-05-24,online,2022,-26.205,28.049722
rladies,glasgow,Simulation using {faux},2022-05-24,online,2022,55.861155,-4.2501687
rladies,newyork,Data Jobs Panel - your questions answered ,2022-05-23,online,2022,48.1187679,11.5485464
rladies,cologne,Preparing For The Wild,2022-05-20,online,2022,43.7218277,0.9774958
rladies,bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-05-19,online,2022,-41.1334421,-71.3098425
rladies,montreal,R-Ladies Meeting: TBC,2022-05-19,inperson,2022,45.5031824,-73.5698065
rladies,montreal,R-Ladies Meeting: TBC,2022-05-19,inperson,2022,45.5031824,-73.5698065
rladies,freiburg,Shiny Data Dashboards: Interactivity & Page Design,2022-05-19,online,2022,47.9960901,7.8494005
rladies,dc,Educational and career paths in biostatistics and data science,2022-05-19,online,2022,4.6529539,-74.0835643
rladies,abuja,"gt and reactable packages: Beautiful, User-friendly tables in R",2022-05-18,inperson,2022,9.0643305,7.4892974
rladies,gainesville,Create a resume in RMarkdown,2022-05-18,online,2022,29.6519684,-82.3249846
rladies,medellin,Club de Lectura del libro “Efficient R programming”,2022-05-17,inperson,2022,6.2697018,-75.60252574475943
rladies,barranquilla,"Club de lectura ""Efficient R Programming""",2022-05-17,inperson,2022,11.0101922,-74.8231794084391
rladies,philly,IN PERSON Happy Hour,2022-05-17,inperson,2022,39.9527237,-75.1635262
rladies,galapagos-islands,"Club de lectura ""Efficient R Programming""",2022-05-17,online,2022,-0.62881505,-90.3638752022324
rladies,morelia,dataframe manipulation and plotting,2022-05-14,inperson,2022,19.7027116,-101.1923818
rladies,gaborone,An introduction to neuroinformatics,2022-05-13,online,2022,-24.6581357,25.9088474
rladies,vienna,R Shiny Workshop Series,2022-05-12,inperson,2022,48.2083537,16.3725042
rladies,cuernavaca,"Estadística descriptiva con R: gráficas, tablas y medidas de resumen",2022-05-12,online,2022,18.9218274,-99.2342282
rladies,bergen,How not to panic in face of an error message,2022-05-12,inperson,2022,60.3943055,5.3259192
rladies,buenos-aires,Generando tutoriales interactivos con el paquete learnr,2022-05-11,online,2022,-34.6075682,-58.4370894
rladies,boulder,RLadies-Boulder #25: Government Data w/ Christina Brady,2022-05-10,online,2022,40.0149856,-105.270545
rladies,rtp,[ONLINE] Introduction to R: From Novice to RMarkdown,2022-05-10,online,2022,35.8569851,-78.8682511
rladies,sydney,Show and Tell your R Code,2022-05-10,online,2022,-33.768528,150.9568559523945
rladies,taipei,K12的科技教育-除了程式還可以教什麼？,2022-05-09,online,2022,25.0375198,121.5636796
rladies,lagos,R Ladies Panel,2022-05-07,online,2022,6.4550575,3.3941795
rladies,bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-05-05,online,2022,-41.1334421,-71.3098425
rladies,baltimore,Make your R code purr with purrr,2022-05-04,online,2022,39.2908816,-76.610759
rladies,barranquilla,"Club de lectura ""Efficient R Programming""",2022-05-03,online,2022,11.0101922,-74.8231794084391
rladies,medellin,Club de Lectura del libro “Efficient R programming”,2022-05-03,inperson,2022,6.2697018,-75.60252574475943
rladies,bangalore,Creating R Markdown Template for Reproducible Research,2022-04-30,online,2022,12.9767936,77.590082
rladies,urmia,Extraordinary Slides using xaringanExtra Package,2022-04-30,online,2022,61.4675143,23.2169112
rladies,puebla,Usando R y Python,2022-04-30,online,2022,18.833333,-98
rladies,gaborone,How to time travel with your code: Foundations of Git connectivity with RStudio,2022-04-30,online,2022,-24.6581357,25.9088474
rladies,miami,International Women's Day Conf North America 2022,2022-04-29,online,2022,25.7741728,-80.19362
rladies,guayaquil,¡Primer meet-up R-Ladies Guayaquil!,2022-04-27,inperson,2022,-2.1900563,-79.8868741
rladies,urmia,Topic Modeling with R,2022-04-27,online,2022,61.4675143,23.2169112
rladies,philly,Learn together: Iterating well with purrr,2022-04-26,inperson,2022,39.9527237,-75.1635262
rladies,taipei,Use cases of Machine Learning and Causal inference for social good,2022-04-25,online,2022,25.0375198,121.5636796
rladies,newyork,R Code-llaboration,2022-04-25,online,2022,48.1187679,11.5485464
rladies,santa-rosa,Generando tutoriales interactivos con el paquete {learnr},2022-04-23,online,2022,38.4404925,-122.7141049
rladies,resistencia-corrientes,Generando tutoriales interactivos con el paquete {learnr},2022-04-23,online,2022,-27.3159439,-58.5679556
rladies,vancouver,Identify and Create Data Science Materials for your Learners,2022-04-21,online,2022,49.2608724,-123.113952
rladies,bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-04-21,online,2022,-41.1334421,-71.3098425
rladies,montreal,R-Ladies Meeting: TBC,2022-04-21,inperson,2022,45.5031824,-73.5698065
rladies,montreal,R-Ladies Meeting: TBC,2022-04-21,inperson,2022,45.5031824,-73.5698065
rladies,freiburg,"Create beautiful documents, presentations, and articles with R Markdown!",2022-04-21,online,2022,47.9960901,7.8494005
rladies,cuernavaca,Generación de proyectos en RStudio,2022-04-21,online,2022,18.9218274,-99.2342282
rladies,dc,My Journey Through STEM and One Health,2022-04-20,online,2022,4.6529539,-74.0835643
rladies,nairobi,Learning Together at the R4DS Online Learning Community,2022-04-19,online,2022,-1.3026148499999999,36.82884201813725
rladies,medellin,Club de Lectura del libro “Efficient R programming”,2022-04-19,inperson,2022,6.2697018,-75.60252574475943
rladies,barranquilla,"Club de lectura ""Efficient R Programming""",2022-04-19,online,2022,11.0101922,-74.8231794084391
rladies,st-louis,Introduction to ARIMA models with R,2022-04-19,online,2022,38.6280278,-90.1910154
rladies,galapagos-islands,"Club de lectura ""Efficient R Programming""",2022-04-19,online,2022,-0.62881505,-90.3638752022324
rladies,baltimore,Improving your workflow with APIs,2022-04-19,online,2022,39.2908816,-76.610759
rladies,abuja,Practical View of R in Epidemiology,2022-04-16,online,2022,9.0643305,7.4892974
rladies,urmia,دورهمی Rladies Urmia,2022-04-15,online,2022,61.4675143,23.2169112
rladies,east-lansing,Design principles for data analysis,2022-04-14,online,2022,42.7320307,-84.4721678
rladies,auckland,From Me to Team: learning to code collaboratively,2022-04-13,online,2022,-36.852095,174.7631803
rladies,bari,Discover Oliver Wyman Data & Analytics Team,2022-04-13,inperson,2022,41.1257843,16.8620293
rladies,milan,Discover Oliver Wyman Data & Analytics Team,2022-04-13,inperson,2022,45.4641943,9.1896346
rladies,sydney,Show and Tell your R Code,2022-04-12,online,2022,-33.768528,150.9568559523945
rladies,athens-ga,Data Science book club ,2022-04-11,inperson,2022,33.9597677,-83.376398
rladies,gaborone,Using R for Regular Expressions [*RegEx],2022-04-09,online,2022,-24.6581357,25.9088474
rladies,cologne,Using R for Regular Expressions [*RegEx],2022-04-09,online,2022,43.7218277,0.9774958
rladies,morelia,Sesión de R,2022-04-09,online,2022,19.7027116,-101.1923818
